Symbol,Metric,PrevDay,PrevDay2,PrevLastHr,DelivPct,DelivPctPrev,Open,dTC,dBC,wTC,wBC,09:20,09:30,09:50,10:10,10:20,10:30,10:50,11:00,11:10,11:20,11:40,12:00,12:20,12:30,12:50,13:00,13:20,13:30,13:50,14:00,14:20,14:30
LTF,PUT OI,7040,7040,,,,,,,,,6951,6951,6951,6951,6951,,6951,6951,,6951,6951,6951,6951,6951,,6951,6951,6951,6951,,6951,6951
LTM,PRICE,4275.0,4374.0,,,,,4320.9,4290.3,4572.65,4560.22,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0,4275.0
LTM,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTM,CASH VOL,349314,402440,108018,44.3,35.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTM,F&O VOL,19413,23108,,,,,,,,,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413,19413
LTM,F&O OI,47891,47891,,,,,,,,,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725,50725
LTM,CALL VOL,7725,9007,,,,,,,,,7725,7725,7725,7725,7725,,7725,7725,,7725,7725,7725,7725,7725,,7725,7725,7725,7725,,7725,7725
LTM,CALL OI,3257,3257,,,,,,,,,3978,3978,3978,3978,3978,,3978,3978,,3978,3978,3978,3978,3978,,3978,3978,3978,3978,,3978,3978
LTM,PUT VOL,5008,4595,,,,,,,,,5008,5008,5008,5008,5008,,5008,5008,,5008,5008,5008,5008,5008,,5008,5008,5008,5008,,5008,5008
LTM,PUT OI,3052,3052,,,,,,,,,3701,3701,3701,3701,3701,,3701,3701,,3701,3701,3701,3701,3701,,3701,3701,3701,3701,,3701,3701
LUPIN,PRICE,2095.0,2077.8,,,,,2091.08,2083.25,2130.25,2116.75,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0
LUPIN,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPIN,CASH VOL,621899,624838,243605,59.84,57.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPIN,F&O VOL,11671,15543,,,,,,,,,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671,11671
LUPIN,F&O OI,37712,37712,,,,,,,,,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204,37204
LUPIN,CALL VOL,6226,6116,,,,,,,,,6226,6226,6226,6226,6226,,6226,6226,,6226,6226,6226,6226,6226,,6226,6226,6226,6226,,6226,6226
LUPIN,CALL OI,4655,4655,,,,,,,,,4501,4501,4501,4501,4501,,4501,4501,,4501,4501,4501,4501,4501,,4501,4501,4501,4501,,4501,4501
LUPIN,PUT VOL,1907,5238,,,,,,,,,1907,1907,1907,1907,1907,,1907,1907,,1907,1907,1907,1907,1907,,1907,1907,1907,1907,,1907,1907
LUPIN,PUT OI,5433,5433,,,,,,,,,5354,5354,5354,5354,5354,,5354,5354,,5354,5354,5354,5354,5354,,5354,5354,5354,5354,,5354,5354
M&M,PRICE,3107.0,3123.8,,,,,3103.55,3096.65,3186.05,3175.35,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0,3107.0
M&M,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M&M,CASH VOL,1311484,2140618,341072,52.96,58.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
M&M,F&O VOL,61702,61101,,,,,,,,,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702,61702
M&M,F&O OI,123946,123946,,,,,,,,,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424,125424
M&M,CALL VOL,28433,25982,,,,,,,,,28433,28433,28433,28433,28433,,28433,28433,,28433,28433,28433,28433,28433,28433,28433,28433,28433,28433,,28433,28433
M&M,CALL OI,15198,15198,,,,,,,,,15992,15992,15992,15992,15992,,15992,15992,,15992,15992,15992,15992,15992,15992,15992,15992,15992,15992,,15992,15992
M&M,PUT VOL,19226,22338,,,,,,,,,19226,19226,19226,19226,19226,,19226,19226,,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,,19226,19226
M&M,PUT OI,13685,13685,,,,,,,,,13631,13631,13631,13631,13631,,13631,13631,,13631,13631,13631,13631,13631,13631,13631,13631,13631,13631,,13631,13631
MANAPPURAM,PRICE,329.0,330.8,,,,,328.03,326.1,339.26,338.38,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0
MANAPPURAM,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANAPPURAM,CASH VOL,3460959,6953151,674652,38.32,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANAPPURAM,F&O VOL,442,1507,,,,,,,,,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442
MANAPPURAM,F&O OI,36114,36114,,,,,,,,,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874,35874
MANAPPURAM,CALL VOL,119,455,,,,,,,,,119,119,119,119,119,,119,119,,119,119,119,119,119,,119,119,119,119,,119,119
MANAPPURAM,CALL OI,4252,4252,,,,,,,,,4219,4219,4219,4219,4219,,4219,4219,,4219,4219,4219,4219,4219,,4219,4219,4219,4219,,4219,4219
MANAPPURAM,PUT VOL,22,257,,,,,,,,,22,22,22,22,22,,22,22,,22,22,22,22,22,,22,22,22,22,,22,22
MANAPPURAM,PUT OI,3029,3029,,,,,,,,,3027,3027,3027,3027,3027,,3027,3027,,3027,3027,3027,3027,3027,,3027,3027,3027,3027,,3027,3027
MANKIND,PRICE,2280.0,2238.4,,,,,2270.33,2251.0,2354.25,2336.68,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0
MANKIND,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANKIND,CASH VOL,530698,180515,65262,71.5,56.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANKIND,F&O VOL,8720,6883,,,,,,,,,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720,8720
MANKIND,F&O OI,18903,18903,,,,,,,,,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876,19876
MANKIND,CALL VOL,3653,1206,,,,,,,,,3653,3653,3653,3653,3653,,3653,3653,,3653,3653,3653,3653,3653,,3653,3653,3653,3653,,3653,3653
MANKIND,CALL OI,1010,1010,,,,,,,,,1300,1300,1300,1300,1300,,1300,1300,,1300,1300,1300,1300,1300,,1300,1300,1300,1300,,1300,1300
MANKIND,PUT VOL,1549,3300,,,,,,,,,1549,1549,1549,1549,1549,,1549,1549,,1549,1549,1549,1549,1549,,1549,1549,1549,1549,,1549,1549
MANKIND,PUT OI,2402,2402,,,,,,,,,2899,2899,2899,2899,2899,,2899,2899,,2899,2899,2899,2899,2899,,2899,2899,2899,2899,,2899,2899
MARICO,PRICE,802.1,803.0,,,,,802.85,802.35,824.48,818.26,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0,802.0
MARICO,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARICO,CASH VOL,1533624,2060230,392531,63.99,70.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARICO,F&O VOL,6797,7103,,,,,,,,,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797,6797
MARICO,F&O OI,23481,23481,,,,,,,,,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666,23666
MARICO,CALL VOL,3432,3289,,,,,,,,,3432,3432,3432,3432,3432,,3432,3432,,3432,3432,3432,3432,3432,3432,3432,3432,3432,3432,,3432,3432
MARICO,CALL OI,2579,2579,,,,,,,,,2588,2588,2588,2588,2588,,2588,2588,,2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,,2588,2588
MARICO,PUT VOL,1709,1944,,,,,,,,,1709,1709,1709,1709,1709,,1709,1709,,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,,1709,1709
MARICO,PUT OI,2888,2888,,,,,,,,,2968,2968,2968,2968,2968,,2968,2968,,2968,2968,2968,2968,2968,2968,2968,2968,2968,2968,,2968,2968
MARUTI,PRICE,12400.0,12590.0,,,,,12461.0,12420.33,12783.5,12723.83,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0,12400.0
MARUTI,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARUTI,CASH VOL,514868,338613,121726,61.44,43.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARUTI,F&O VOL,133655,98935,,,,,,,,,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655,133655
MARUTI,F&O OI,157703,157703,,,,,,,,,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562,162562
MARUTI,CALL VOL,43256,24763,,,,,,,,,43256,43256,43256,43256,43256,,43256,43256,,43256,43256,43256,43256,43256,,43256,43256,43256,43256,,43256,43256
MARUTI,CALL OI,12768,12768,,,,,,,,,15935,15935,15935,15935,15935,,15935,15935,,15935,15935,15935,15935,15935,,15935,15935,15935,15935,,15935,15935
MARUTI,PUT VOL,35077,27658,,,,,,,,,35077,35077,35077,35077,35077,,35077,35077,,35077,35077,35077,35077,35077,,35077,35077,35077,35077,,35077,35077
MARUTI,PUT OI,16137,16137,,,,,,,,,16431,16431,16431,16431,16431,,16431,16431,,16431,16431,16431,16431,16431,,16431,16431,16431,16431,,16431,16431
MAXHEALTH,PRICE,1037.7,1038.6,,,,,1035.83,1032.1,993.05,987.55,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0
MAXHEALTH,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXHEALTH,CASH VOL,2506618,2579310,509327,58.79,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXHEALTH,F&O VOL,18563,14318,,,,,,,,,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563
MAXHEALTH,F&O OI,32820,32820,,,,,,,,,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435,31435
MAXHEALTH,CALL VOL,8245,6100,,,,,,,,,8245,8245,8245,8245,8245,,8245,8245,,8245,8245,8245,8245,8245,,8245,8245,8245,8245,,8245,8245
MAXHEALTH,CALL OI,4417,4417,,,,,,,,,4714,4714,4714,4714,4714,,4714,4714,,4714,4714,4714,4714,4714,,4714,4714,4714,4714,,4714,4714
MAXHEALTH,PUT VOL,4771,3849,,,,,,,,,4771,4771,4771,4771,4771,,4771,4771,,4771,4771,4771,4771,4771,,4771,4771,4771,4771,,4771,4771
MAXHEALTH,PUT OI,2783,2783,,,,,,,,,2599,2599,2599,2599,2599,,2599,2599,,2599,2599,2599,2599,2599,,2599,2599,2599,2599,,2599,2599
MAZDOCK,PRICE,2339.0,2383.2,,,,,2341.5,2339.83,2488.75,2479.58,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0,2339.0
MAZDOCK,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDOCK,CASH VOL,509510,395925,126939,38.02,38.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDOCK,F&O VOL,22414,23331,,,,,,,,,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414,22414
MAZDOCK,F&O OI,48039,48039,,,,,,,,,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678,49678
MAZDOCK,CALL VOL,9879,7578,,,,,,,,,9879,9879,9879,9879,9879,,9879,9879,,9879,9879,9879,9879,9879,,9879,9879,9879,9879,,9879,9879
MAZDOCK,CALL OI,8653,8653,,,,,,,,,9835,9835,9835,9835,9835,,9835,9835,,9835,9835,9835,9835,9835,,9835,9835,9835,9835,,9835,9835
MAZDOCK,PUT VOL,6986,8535,,,,,,,,,6986,6986,6986,6986,6986,,6986,6986,,6986,6986,6986,6986,6986,,6986,6986,6986,6986,,6986,6986
MAZDOCK,PUT OI,7692,7692,,,,,,,,,7614,7614,7614,7614,7614,,7614,7614,,7614,7614,7614,7614,7614,,7614,7614,7614,7614,,7614,7614
MCX,PRICE,3276.0,3300.0,,,,,3318.1,3290.03,3266.7,3249.3,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0
MCX,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCX,CASH VOL,1686562,1308638,307605,37.41,48.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCX,F&O VOL,79620,44774,,,,,,,,,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620,79620
MCX,F&O OI,78887,78887,,,,,,,,,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567,83567
MCX,CALL VOL,33931,21074,,,,,,,,,33931,33931,33931,33931,33931,,33931,33931,,33931,33931,33931,33931,33931,,33931,33931,33931,33931,,33931,33931
MCX,CALL OI,19992,19992,,,,,,,,,21034,21034,21034,21034,21034,,21034,21034,,21034,21034,21034,21034,21034,,21034,21034,21034,21034,,21034,21034
MCX,PUT VOL,28039,13284,,,,,,,,,28039,28039,28039,28039,28039,,28039,28039,,28039,28039,28039,28039,28039,,28039,28039,28039,28039,,28039,28039
MCX,PUT OI,12850,12850,,,,,,,,,15416,15416,15416,15416,15416,,15416,15416,,15416,15416,15416,15416,15416,,15416,15416,15416,15416,,15416,15416
MFSL,PRICE,1477.0,1479.9,,,,,1474.93,1470.8,1542.77,1531.5,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0
MFSL,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFSL,CASH VOL,350366,258122,118286,64.67,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFSL,F&O VOL,3492,4865,,,,,,,,,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492,3492
MFSL,F&O OI,22739,22739,,,,,,,,,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746,22746
MFSL,CALL VOL,1746,1594,,,,,,,,,1746,1746,1746,1746,1746,,1746,1746,,1746,1746,1746,1746,1746,,1746,1746,1746,1746,,1746,1746
MFSL,CALL OI,1439,1439,,,,,,,,,1597,1597,1597,1597,1597,,1597,1597,,1597,1597,1597,1597,1597,,1597,1597,1597,1597,,1597,1597
MFSL,PUT VOL,680,801,,,,,,,,,680,680,680,680,680,,680,680,,680,680,680,680,680,,680,680,680,680,,680,680
MFSL,PUT OI,1429,1429,,,,,,,,,1405,1405,1405,1405,1405,,1405,1405,,1405,1405,1405,1405,1405,,1405,1405,1405,1405,,1405,1405
MOTHERSON,PRICE,164.45,163.2,,,,,164.02,163.15,162.13,161.18,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0
MOTHERSON,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTHERSON,CASH VOL,13200183,5599332,2287786,59.1,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTHERSON,F&O VOL,9386,4166,,,,,,,,,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386,9386
MOTHERSON,F&O OI,35191,35191,,,,,,,,,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713,34713
MOTHERSON,CALL VOL,4378,1714,,,,,,,,,4378,4378,4378,4378,4378,,4378,4378,,4378,4378,4378,4378,4378,,4378,4378,4378,4378,,4378,4378
MOTHERSON,CALL OI,3957,3957,,,,,,,,,3737,3737,3737,3737,3737,,3737,3737,,3737,3737,3737,3737,3737,,3737,3737,3737,3737,,3737,3737
MOTHERSON,PUT VOL,2099,998,,,,,,,,,2099,2099,2099,2099,2099,,2099,2099,,2099,2099,2099,2099,2099,,2099,2099,2099,2099,,2099,2099
MOTHERSON,PUT OI,4693,4693,,,,,,,,,4578,4578,4578,4578,4578,,4578,4578,,4578,4578,4578,4578,4578,,4578,4578,4578,4578,,4578,4578
MOTILALOFS,PRICE,1026.5,1015.0,,,,,1020.78,1009.35,1030.33,1017.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0
MOTILALOFS,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTILALOFS,CASH VOL,625141,338388,223744,35.43,37.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTILALOFS,F&O VOL,9319,3656,,,,,,,,,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319,9319
MOTILALOFS,F&O OI,12986,12986,,,,,,,,,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782,12782
MOTILALOFS,CALL VOL,4338,1710,,,,,,,,,4338,4338,4338,4338,4338,,4338,4338,,4338,4338,4338,4338,4338,,4338,4338,4338,4338,,4338,4338
MOTILALOFS,CALL OI,3369,3369,,,,,,,,,3300,3300,3300,3300,3300,,3300,3300,,3300,3300,3300,3300,3300,,3300,3300,3300,3300,,3300,3300
MOTILALOFS,PUT VOL,2324,1037,,,,,,,,,2324,2324,2324,2324,2324,,2324,2324,,2324,2324,2324,2324,2324,,2324,2324,2324,2324,,2324,2324
MOTILALOFS,PUT OI,1779,1779,,,,,,,,,1686,1686,1686,1686,1686,,1686,1686,,1686,1686,1686,1686,1686,,1686,1686,1686,1686,,1686,1686
MPHASIS,PRICE,2295.0,2291.7,,,,,2293.75,2291.25,2466.15,2436.72,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
MPHASIS,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPHASIS,CASH VOL,184932,454003,45948,49.53,65.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPHASIS,F&O VOL,6624,5715,,,,,,,,,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624,6624
MPHASIS,F&O OI,25692,25692,,,,,,,,,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518,26518
MPHASIS,CALL VOL,3217,2525,,,,,,,,,3217,3217,3217,3217,3217,,3217,3217,,3217,3217,3217,3217,3217,,3217,3217,3217,3217,,3217,3217
MPHASIS,CALL OI,2751,2751,,,,,,,,,3289,3289,3289,3289,3289,,3289,3289,,3289,3289,3289,3289,3289,,3289,3289,3289,3289,,3289,3289
MPHASIS,PUT VOL,1918,1118,,,,,,,,,1918,1918,1918,1918,1918,,1918,1918,,1918,1918,1918,1918,1918,,1918,1918,1918,1918,,1918,1918
MPHASIS,PUT OI,2354,2354,,,,,,,,,2462,2462,2462,2462,2462,,2462,2462,,2462,2462,2462,2462,2462,,2462,2462,2462,2462,,2462,2462
MUTHOOTFIN,PRICE,2792.1,2841.5,,,,,2786.17,2774.3,2913.52,2912.95,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0
MUTHOOTFIN,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUTHOOTFIN,CASH VOL,1015297,408226,189110,26.11,42.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUTHOOTFIN,F&O VOL,55669,18691,,,,,,,,,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669,55669
MUTHOOTFIN,F&O OI,62772,62772,,,,,,,,,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015,66015
MUTHOOTFIN,CALL VOL,25077,8278,,,,,,,,,25077,25077,25077,25077,25077,,25077,25077,,25077,25077,25077,25077,25077,,25077,25077,25077,25077,,25077,25077
MUTHOOTFIN,CALL OI,8762,8762,,,,,,,,,10457,10457,10457,10457,10457,,10457,10457,,10457,10457,10457,10457,10457,,10457,10457,10457,10457,,10457,10457
MUTHOOTFIN,PUT VOL,18087,4931,,,,,,,,,18087,18087,18087,18087,18087,,18087,18087,,18087,18087,18087,18087,18087,,18087,18087,18087,18087,,18087,18087
MUTHOOTFIN,PUT OI,7575,7575,,,,,,,,,8012,8012,8012,8012,8012,,8012,8012,,8012,8012,8012,8012,8012,,8012,8012,8012,8012,,8012,8012
NAM-INDIA,PRICE,1189.6,1185.0,,,,,1184.97,1175.7,1165.65,1161.82,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0
NAM-INDIA,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM-INDIA,CASH VOL,776467,1085689,213033,54.65,50.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM-INDIA,F&O VOL,2553,5889,,,,,,,,,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553
NAM-INDIA,F&O OI,18248,18248,,,,,,,,,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303,18303
NAM-INDIA,CALL VOL,1140,3164,,,,,,,,,1140,1140,1140,1140,1140,,1140,1140,,1140,1140,1140,1140,1140,,1140,1140,1140,1140,,1140,1140
NAM-INDIA,CALL OI,1658,1658,,,,,,,,,1773,1773,1773,1773,1773,,1773,1773,,1773,1773,1773,1773,1773,,1773,1773,1773,1773,,1773,1773
NAM-INDIA,PUT VOL,495,886,,,,,,,,,495,495,495,495,495,,495,495,,495,495,495,495,495,,495,495,495,495,,495,495
NAM-INDIA,PUT OI,1821,1821,,,,,,,,,1790,1790,1790,1790,1790,,1790,1790,,1790,1790,1790,1790,1790,,1790,1790,1790,1790,,1790,1790
NATIONALUM,PRICE,361.0,373.35,,,,,360.22,358.68,373.81,373.23,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0
NATIONALUM,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NATIONALUM,CASH VOL,6560514,3376100,958903,36.71,44.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
NATIONALUM,F&O VOL,50668,20767,,,,,,,,,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668,50668
NATIONALUM,F&O OI,47364,47364,,,,,,,,,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341,48341
NATIONALUM,CALL VOL,24091,10480,,,,,,,,,24091,24091,24091,24091,24091,,24091,24091,,24091,24091,24091,24091,24091,,24091,24091,24091,24091,,24091,24091
NATIONALUM,CALL OI,8964,8964,,,,,,,,,10318,10318,10318,10318,10318,,10318,10318,,10318,10318,10318,10318,10318,,10318,10318,10318,10318,,10318,10318
NATIONALUM,PUT VOL,16435,6369,,,,,,,,,16435,16435,16435,16435,16435,,16435,16435,,16435,16435,16435,16435,16435,,16435,16435,16435,16435,,16435,16435
NATIONALUM,PUT OI,8177,8177,,,,,,,,,9259,9259,9259,9259,9259,,9259,9259,,9259,9259,9259,9259,9259,,9259,9259,9259,9259,,9259,9259
NAUKRI,PRICE,1250.8,1265.0,,,,,1253.45,1251.68,1332.75,1324.12,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0
NAUKRI,VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAUKRI,CASH VOL,524171,981803,146285,55.62,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAUKRI,F&O VOL,6937,9087,,,,,,,,,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937,6937
NAUKRI,F&O OI,33343,33343,,,,,,,,,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537,34537
NAUKRI,CALL VOL,2654,3483,,,,,,,,,2654,2654,2654,2654,2654,,2654,2654,,2654,2654,2654,2654,2654,,2654,2654,2654,2654,,2654,2654
